1180913752	20240610151500	20250610090000	1	independent.ie	https://www.independent.ie/farming/news/british-shoppers-spending-more-on-beef-but-buying-less/a764365375.html	4	-1	2108	2190	1	50	3588	0		
1248797614	20250610090000	20250610090000	1	stripes.com	https://www.stripes.com/theaters/asia_pacific/2025-06-10/george-washington-carrier-patrol-pacific-18071934.html	1	-1	282	269	1	80	2676	0.46728971962617		
1248797615	20250610090000	20250610090000	1	stripes.com	https://www.stripes.com/theaters/asia_pacific/2025-06-10/george-washington-carrier-patrol-pacific-18071934.html	1	-1	295	284	0	20	2676	0.46728971962617		
1180880422	20240610114500	20250610090000	1	nintendolife.com	https://www.nintendolife.com/news/2025/06/yes-call-of-duty-is-still-on-the-way-to-nintendo-hardware	8	-1	1278	1265	1	50	1608	-1.0752688172043		
1248797616	20250610090000	20250610090000	1	indiatimes.com	https://retail.economictimes.indiatimes.com/news/food-entertainment/food-services/nexus-venture-to-invest-rs-125-crore-in-rapido-ahead-of-food-delivery-launch/121742703	8	1396	-1	1482	1	50	2311	-1.03359173126615		
1248797617	20250610090000	20250610090000	1	lankanewspapers.com	https://www.lankanewspapers.com/index.php/2025/06/10/lnp-srilankan-airlines-plans-to-fly-from-turbulence-to-clear-skies/	11	1854	2084	2027	1	100	2192	-1.68539325842697		
1180900112	20240610133000	20250610090000	1	independent.ie	https://www.independent.ie/farming/news/british-shoppers-spending-more-on-beef-but-buying-less/a764365375.html	4	2108	-1	2190	1	50	3588	0		
1248787548	20250610074500	20250610090000	1	gdnonline.com	https://www.gdnonline.com:443/Details/1355346/British-girl-who-took-life-was-radicalised-by-US-neo-Nazis,-inquest-says	10	2601	-1	2616	0	20	2888	-8.84210526315789		
1180822857	20240610043000	20250610090000	1	gdnonline.com	https://www.gdnonline.com:443/Details/1355346/British-girl-who-took-life-was-radicalised-by-US-neo-Nazis,-inquest-says	10	2584	-1	2614	1	60	2888	-8.84210526315789		
1248787549	20250610074500	20250610090000	1	gdnonline.com	https://www.gdnonline.com:443/Details/1355346/British-girl-who-took-life-was-radicalised-by-US-neo-Nazis,-inquest-says	10	2584	2617	2632	0	20	2888	-8.84210526315789		
1248795785	20250610084500	20250610090000	1	dnaindia.com	https://www.dnaindia.com/bollywood/report-this-bollywood-actress-becomes-maldives-brand-ambassador-ahead-of-pm-modi-s-visit-3158489	5	631	532	598	1	20	1781	2.12014134275618		
1248795786	20250610084500	20250610090000	1	dnaindia.com	https://www.dnaindia.com/bollywood/report-this-bollywood-actress-becomes-maldives-brand-ambassador-ahead-of-pm-modi-s-visit-3158489	5	644	558	610	0	20	1781	2.12014134275618		
1248795787	20250610084500	20250610090000	1	dnaindia.com	https://www.dnaindia.com/bollywood/report-this-bollywood-actress-becomes-maldives-brand-ambassador-ahead-of-pm-modi-s-visit-3158489	5	631	546	598	1	60	1781	2.12014134275618		
1248795788	20250610084500	20250610090000	1	dnaindia.com	https://www.dnaindia.com/bollywood/report-this-bollywood-actress-becomes-maldives-brand-ambassador-ahead-of-pm-modi-s-visit-3158489	5	627	542	594	0	20	1781	2.12014134275618		
1248797618	20250610090000	20250610090000	1	dnaindia.com	https://www.dnaindia.com/bollywood/report-this-bollywood-actress-becomes-maldives-brand-ambassador-ahead-of-pm-modi-s-visit-3158489	5	532	631	598	1	20	1781	2.12014134275618		
1248797619	20250610090000	20250610090000	1	stripes.com	https://www.stripes.com/theaters/asia_pacific/2025-06-10/george-washington-carrier-patrol-pacific-18071934.html	1	282	-1	269	1	100	2676	0.46728971962617		
1248795790	20250610084500	20250610090000	1	dnaindia.com	https://www.dnaindia.com/bollywood/report-this-bollywood-actress-becomes-maldives-brand-ambassador-ahead-of-pm-modi-s-visit-3158489	5	558	644	610	0	20	1781	2.12014134275618		
1248795791	20250610084500	20250610090000	1	dnaindia.com	https://www.dnaindia.com/bollywood/report-this-bollywood-actress-becomes-maldives-brand-ambassador-ahead-of-pm-modi-s-visit-3158489	5	546	631	598	1	60	1781	2.12014134275618		
1248797620	20250610090000	20250610090000	1	dnaindia.com	https://www.dnaindia.com/bollywood/report-this-bollywood-actress-becomes-maldives-brand-ambassador-ahead-of-pm-modi-s-visit-3158489	5	542	627	594	0	20	1781	2.12014134275618		
1248797621	20250610090000	20250610090000	1	theglobeandmail.com	https://www.theglobeandmail.com/world/article-congo-rape-victims-no-treatment-aid-cuts/	14	3382	3398	3389	1	50	5286	-6.7351598173516		
1248797622	20250610090000	20250610090000	1	theglobeandmail.com	https://www.theglobeandmail.com/world/article-congo-rape-victims-no-treatment-aid-cuts/	14	3382	3398	3422	1	20	5286	-6.7351598173516		
1248797623	20250610090000	20250610090000	1	theglobeandmail.com	https://www.theglobeandmail.com/world/article-congo-rape-victims-no-treatment-aid-cuts/	14	3382	3398	3422	0	30	5286	-6.7351598173516		
1248797624	20250610090000	20250610090000	1	gulte.com	https://www.gulte.com/movienews/357260/ram-charans-peddi-and-much-bigger-plans	2	279	-1	351	1	100	1070	1.1049723756906		
