GlobalEventsID	Day	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	isRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	Goldstien	NumMentions	NumSources	NumArticles	AvgTone	Actor1GeoType	Actor1Geo_Fullname	Actor1Geo_CountryCode	Actor1GeoADM1Code	Actor1Geo_ADM2Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1GeoFeatureID	Actor2GeoType	Actor2Geo_Fullname	Actor2Geo_CountryCode	Actor2GeoADM1Code	Actor2Geo_ADM2Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2GeoFeatureID	ActionGeoType	ActionGeo_Fullname	ActionGeo_CountryCode	ActionGeoADM1Code	ActionGeo_ADM2Code	ActionGeo_Lat	ActionGeo_Long	ActionGeoFeatureID	DateAdded	SourceURL
1207023871	20241029	202410	2024	2024.8192	AGR	FARMER						AGR			GOV	CHIEF MINISTER						GOV			0	051	051	05	1	3.4	8	1	8	3.00500834724541	4	Mandsaur, Madhya Pradesh, India	IN	IN35	17733	24.0667	75.0667	-2103736	4	Mandsaur, Madhya Pradesh, India	IN	IN35	17733	24.0667	75.0667	-2103736	4	Mandsaur, Madhya Pradesh, India	IN	IN35	17733	24.0667	75.0667	-2103736	20241029231500	https://www.dailypioneer.com/2024/state-editions/dhanteras-is-a-confluence-of-prosperity-and-health--modi.html
1207023872	20241029	202410	2024	2024.8192	AGROPP	FARMER						AGR	OPP		AGR	FARMER						AGR			1	010	010	01	1	0.0	5	1	5	-3.85852090032155	0								0								0								20241029231500	https://indianexpress.com/article/cities/chandigarh/sowing-on-haryana-farmers-panic-over-dap-shortage-police-roped-in-9645194/
1207023873	20241029	202410	2024	2024.8192	AGROPP	FARMER						AGR	OPP		CVL	VILLAGE						CVL			1	010	010	01	1	0.0	5	1	5	-3.85852090032155	0								0								0								20241029231500	https://indianexpress.com/article/cities/chandigarh/sowing-on-haryana-farmers-panic-over-dap-shortage-police-roped-in-9645194/
1207023874	20241029	202410	2024	2024.8192	AGROPP	FARMER						AGR	OPP		CVL	VILLAGE						CVL			1	042	042	04	1	1.9	5	1	5	-3.85852090032155	0								0								0								20241029231500	https://indianexpress.com/article/cities/chandigarh/sowing-on-haryana-farmers-panic-over-dap-shortage-police-roped-in-9645194/
1207023875	20241029	202410	2024	2024.8192	ARGELI	ARGENTINIAN	ARG					ELI			GOV	EMBASSY						GOV			1	111	111	11	3	-2.0	10	1	10	-1.05042016806722	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20241029231500	https://worldcrunch.com/world-affairs/death-of-hugo-chavez-the-legacy-and-void-left-in-latin-america
1207023876	20241029	202410	2024	2024.8192	ATH	ATHEIST				ATH															0	111	111	11	3	-2.0	10	1	10	-8.13953488372093	0								0								0								20241029231500	https://newsbusters.org/blogs/free-speech/alexander-hall/2018/11/26/twitter-moves-ban-those-who-misgender-trans-people
1207023877	20241029	202410	2024	2024.8192	AUS	AUSTRALIA	AUS																		0	012	012	01	1	-0.4	2	1	2	0.66115702479339	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	0								4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	20241029231500	https://www.dungogchronicle.com.au/story/8804928/businesses-welcome-newcastle-east-end-development-approval/?cs=305
1207023878	20241029	202410	2024	2024.8192	AUS	AUSTRALIA	AUS																		0	012	012	01	1	-0.4	2	1	2	0.660066006600649	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	0								4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	20241029231500	https://www.manningrivertimes.com.au/story/8804928/businesses-welcome-newcastle-east-end-development-approval/?cs=305
1207023879	20241029	202410	2024	2024.8192	AUS	AUSTRALIA	AUS																		0	110	110	11	3	-2.0	2	1	2	0.66115702479339	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	0								4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	20241029231500	https://www.dungogchronicle.com.au/story/8804928/businesses-welcome-newcastle-east-end-development-approval/?cs=305
1207023880	20241029	202410	2024	2024.8192	AUS	AUSTRALIA	AUS																		0	110	110	11	3	-2.0	2	1	2	0.660066006600649	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	0								4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	20241029231500	https://www.manningrivertimes.com.au/story/8804928/businesses-welcome-newcastle-east-end-development-approval/?cs=305
1207023881	20241029	202410	2024	2024.8192	AUS	AUSTRALIA	AUS								AUSCOP	AUSTRALIA	AUS					COP			1	112	112	11	3	-2.0	6	1	6	-8.33333333333333	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	20241029231500	https://www.dungogchronicle.com.au/story/8805891/coffs-harbour-police-officer-accused-of-assault-during-an-arrest/?cs=412
1207023882	20241029	202410	2024	2024.8192	AUS	AUSTRALIA	AUS								AUSCOP	AUSTRALIA	AUS					COP			1	112	112	11	3	-2.0	8	1	8	-8.21917808219178	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	20241029231500	https://www.manningrivertimes.com.au/story/8805891/coffs-harbour-police-officer-accused-of-assault-during-an-arrest/?cs=2681
1207023883	20241029	202410	2024	2024.8192	AUS	AUSTRALIA	AUS								AUSCOP	AUSTRALIA	AUS					COP			1	180	180	18	4	-9.0	2	1	2	-8.33333333333333	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	20241029231500	https://www.dungogchronicle.com.au/story/8805891/coffs-harbour-police-officer-accused-of-assault-during-an-arrest/?cs=412
1207023884	20241029	202410	2024	2024.8192	AUS	AUSTRALIA	AUS								AUSCOP	AUSTRALIA	AUS					COP			1	180	180	18	4	-9.0	4	1	4	-8.33333333333333	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	20241029231500	https://www.dungogchronicle.com.au/story/8805891/coffs-harbour-police-officer-accused-of-assault-during-an-arrest/?cs=412
1207023885	20241029	202410	2024	2024.8192	AUS	AUSTRALIA	AUS								AUSCOP	AUSTRALIA	AUS					COP			1	180	180	18	4	-9.0	2	1	2	-8.21917808219178	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	20241029231500	https://www.manningrivertimes.com.au/story/8805891/coffs-harbour-police-officer-accused-of-assault-during-an-arrest/?cs=2681
1207023886	20241029	202410	2024	2024.8192	AUS	AUSTRALIA	AUS								AUSCOP	AUSTRALIA	AUS					COP			1	180	180	18	4	-9.0	6	1	6	-8.21917808219178	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	20241029231500	https://www.manningrivertimes.com.au/story/8805891/coffs-harbour-police-officer-accused-of-assault-during-an-arrest/?cs=2681
1207023887	20241029	202410	2024	2024.8192	AUS	AUSTRALIA	AUS								AUSEDU	AUSTRALIA	AUS					EDU			0	013	013	01	1	0.4	2	1	2	-2.53164556962025	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20241029231500	https://www.dailymail.co.uk/news/article-14017225/St-Pauls-college-bullying-incident-Sickening-new-details-emerge.html
1207023888	20241029	202410	2024	2024.8192	AUSEDU	AUSTRALIA	AUS					EDU			AUSEDU	AUSTRALIA	AUS					EDU			0	013	013	01	1	0.4	2	1	2	-2.53164556962025	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20241029231500	https://www.dailymail.co.uk/news/article-14017225/St-Pauls-college-bullying-incident-Sickening-new-details-emerge.html
1207023889	20241029	202410	2024	2024.8192	AUSGOV	AUSTRALIA	AUS					GOV			AUS	AUSTRALIA	AUS								1	014	014	01	1	0.0	4	1	4	-2.56739409499358	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20241029231500	https://www.newstalkzb.co.nz/news/national/government-urged-to-deny-controversial-us-commentator-candace-owens-entry-into-nz/
1207023890	20241029	202410	2024	2024.8192	AUT	AUSTRIA	AUT								GOV	GOVERNMENT						GOV			0	190	190	19	4	-10.0	8	1	8	-6.14657210401891	1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	1	Austria	AU	AU		47.333333	13.333333	AU	20241029231500	https://www.washingtonexaminer.com/news/campaigns/3208021/musk-wikipedia-broken-page-resurfaces-defining-trump-fascism/
1207023891	20241029	202410	2024	2024.8192	AUT	AUSTRIA	AUT								GOV	GOVERNMENT						GOV			0	190	190	19	4	-10.0	2	1	2	-6.14657210401891	1	Austria	AU	AU		47.333333	13.333333	AU	1	Italy	IT	IT		42.833333	12.833333	IT	1	Austria	AU	AU		47.333333	13.333333	AU	20241029231500	https://www.washingtonexaminer.com/news/campaigns/3208021/musk-wikipedia-broken-page-resurfaces-defining-trump-fascism/
1207023892	20241029	202410	2024	2024.8192	BGD	BHOLA	BGD																		1	010	010	01	1	0.0	6	1	6	-0.84745762711864	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20241029231500	https://www.royalgazette.com/general/news/article/20241029/man-dies-after-elbow-beach-medical-emergency/
1207023893	20241029	202410	2024	2024.8192	BGD	BHOLA	BGD								PHL	PHILIPPINE	PHL								1	010	010	01	1	0.0	1	1	1	-0.84745762711864	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20241029231500	https://www.royalgazette.com/general/news/article/20241029/man-dies-after-elbow-beach-medical-emergency/
1207023894	20241029	202410	2024	2024.8192	BGD	BHOLA	BGD								PHL	PHILIPPINE	PHL								1	010	010	01	1	0.0	1	1	1	-0.84745762711864	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20241029231500	https://www.royalgazette.com/general/news/article/20241029/man-dies-after-elbow-beach-medical-emergency/
1207023895	20241029	202410	2024	2024.8192	BGD	BHOLA	BGD								PHL	PHILIPPINE	PHL								1	051	051	05	1	3.4	1	1	1	-0.84745762711864	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20241029231500	https://www.royalgazette.com/general/news/article/20241029/man-dies-after-elbow-beach-medical-emergency/
1207023896	20241029	202410	2024	2024.8192	BHS	BAHAMA	BHS																		0	010	010	01	1	0.0	8	1	4	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023897	20241029	202410	2024	2024.8192	BHS	BAHAMA	BHS																		0	013	013	01	1	0.4	3	1	3	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023898	20241029	202410	2024	2024.8192	BHS	BAHAMA	BHS																		0	015	015	01	1	0.0	4	1	4	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023899	20241029	202410	2024	2024.8192	BHS	BAHAMA	BHS																		0	020	020	02	1	3.0	3	1	3	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023900	20241029	202410	2024	2024.8192	BHS	BAHAMA	BHS																		0	180	180	18	4	-9.0	4	1	4	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023901	20241029	202410	2024	2024.8192	BHS	NASSAU	BHS								COP	POLICE						COP			1	014	014	01	1	0.0	8	1	8	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023902	20241029	202410	2024	2024.8192	BHS	NASSAU	BHS								COP	POLICE						COP			1	080	080	08	2	5.0	8	1	8	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023903	20241029	202410	2024	2024.8192	BHS	BAHAMA	BHS								COP	POLICE OFFICER						COP			0	115	115	11	3	-2.0	6	1	6	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023904	20241029	202410	2024	2024.8192	BHS	BAHAMA	BHS								EDU	SCHOOL						EDU			0	043	043	04	1	2.8	3	1	3	1.19047619047619	5	Long Island, Long Island, Bahamas, The	BF	BF15	5747	23.2167	-75.1117	-1543651	5	Long Island, Long Island, Bahamas, The	BF	BF15	5747	23.2167	-75.1117	-1543651	5	Long Island, Long Island, Bahamas, The	BF	BF15	5747	23.2167	-75.1117	-1543651	20241029231500	https://www.newsday.com/long-island/education/roger-tilles-heart-attack-regents-ks28dlj4
1207023905	20241029	202410	2024	2024.8192	BHS	NASSAU	BHS								JUD	ATTORNEY						JUD			0	110	110	11	3	-2.0	10	1	10	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023906	20241029	202410	2024	2024.8192	BHS	BAHAMA	BHS								MIL	AIR FORCE						MIL			0	180	180	18	4	-9.0	6	1	6	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023907	20241029	202410	2024	2024.8192	BHSCOP	NASSAU	BHS					COP													1	014	014	01	1	0.0	2	1	2	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023908	20241029	202410	2024	2024.8192	BHSCOP	NASSAU	BHS					COP													1	080	080	08	2	5.0	2	1	2	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023909	20241029	202410	2024	2024.8192	BHSCOP	NASSAU	BHS					COP			MIL	AIR FORCE						MIL			0	115	115	11	3	-2.0	2	1	2	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023910	20241029	202410	2024	2024.8192	BHSCOP	NASSAU	BHS					COP			MIL	AIR FORCE						MIL			0	180	180	18	4	-9.0	2	1	2	-9.04925544100802	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20241029231500	https://www.newsday.com/long-island/crime/nassau-police-misconduct-trial-robert-besedin-rw5x1gcv
1207023911	20241029	202410	2024	2024.8192	BTN	BHUTAN	BTN								REF	REFUGEE						REF			1	173	173	17	4	-5.0	3	1	3	2.00573065902579	1	Bhutan	BT	BT		27.5	90.5	BT	1	Nepal	NP	NP		28	84	NP	1	Bhutan	BT	BT		27.5	90.5	BT	20241029231500	https://www.lowellsun.com/2024/10/29/teamai-boba-welcomed-to-dracut/
1207023912	20241029	202410	2024	2024.8192	BUD	BUDDHIST MONK				BUD					LKA	SRI LANKA	LKA								0	042	042	04	1	1.9	3	1	3	-0.96308186195826	4	Temple Trees, Western, Sri Lanka	CE	CE36	25852	6.9149	79.8477	10883333	4	Temple Trees, Western, Sri Lanka	CE	CE36	25852	6.9149	79.8477	10883333	4	Temple Trees, Western, Sri Lanka	CE	CE36	25852	6.9149	79.8477	10883333	20241029231500	https://themedialine.org/people/sri-lankas-last-holocaust-survivor-finds-peace-in-coastal-town/
1207023913	20241029	202410	2024	2024.8192	BUD	BUDDHIST MONK				BUD					LKA	SRI LANKA	LKA								0	042	042	04	1	1.9	1	1	1	-0.96308186195826	1	Germany	GM	GM		51.5	10.5	GM	4	Negombo, Western, Sri Lanka	CE	CE36	25852	7.2083	79.8358	-2230513	4	Negombo, Western, Sri Lanka	CE	CE36	25852	7.2083	79.8358	-2230513	20241029231500	https://themedialine.org/people/sri-lankas-last-holocaust-survivor-finds-peace-in-coastal-town/
1207023914	20241029	202410	2024	2024.8192	BUS	INDUSTRY						BUS													1	010	010	01	1	0.0	1	1	1	2.81195079086116	4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	0								4	Pampanga, Davao City, Philippines	RP	RPC3	24267	7.11	125.649	-2443766	20241029231500	https://malaya.com.ph/special-sections/sponsored-content/creba-mounts-intensified-housing-vision-beyond-50-years/
1207023915	20241029	202410	2024	2024.8192	BUS	INDUSTRY						BUS													1	010	010	01	1	0.0	5	1	5	1.16525423728813	4	Port Colborne, Ontario, Canada	CA	CA08	12668	42.8833	-79.2333	-571567	0								4	Port Colborne, Ontario, Canada	CA	CA08	12668	42.8833	-79.2333	-571567	20241029231500	https://www.stcatharinesstandard.ca/news/niagara-region/so-why-niagara-asahi-kasei-could-have-decided-to-build-its-multibillion-dollar-port-colborne/article_921244bb-468b-54b6-8451-ef95252c99c9.html
1207023916	20241029	202410	2024	2024.8192	BUS	EMPLOYER						BUS													0	012	012	01	1	-0.4	10	1	10	-0.7705986959099	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20241029231500	https://www.jdsupra.com/legalnews/it-s-election-time-time-off-to-vote-9918124/
1207023917	20241029	202410	2024	2024.8192	BUS	COMPANIES						BUS													0	014	014	01	1	0.0	10	1	10	-2.69736842105263	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20241029231500	https://www.jdsupra.com/legalnews/2024-election-implications-on-private-2827781/
1207023918	20241029	202410	2024	2024.8192	BUS	INVESTOR						BUS													0	020	020	02	1	3.0	8	1	8	-0.80971659919028	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	0								4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20241029231500	https://www.realestate.com.au/news/40bn-buying-boom-brisbanes-homes-now-200k-dearer-than-melbournes/
1207023919	20241029	202410	2024	2024.8192	BUS	BUSINESS						BUS													1	020	020	02	1	3.0	4	1	4	0.73260073260074	3	Long Island, New York, United States	US	USNY	NY067	43.152	-76.061	955858	0								3	Long Island, New York, United States	US	USNY		43.152	-76.061	955858	20241029231500	https://www.newsday.com/entertainment/celebrities/melissa-joan-hart-sayville-kfdtig5z
1207023920	20241029	202410	2024	2024.8192	BUS	BUSINESS						BUS													1	020	020	02	1	3.0	6	1	6	0.73260073260074	3	Smithtown, New York, United States	US	USNY	NY103	40.8559	-73.2007	965531	0								3	Smithtown, New York, United States	US	USNY	NY103	40.8559	-73.2007	965531	20241029231500	https://www.newsday.com/entertainment/celebrities/melissa-joan-hart-sayville-kfdtig5z
1207023921	20241029	202410	2024	2024.8192	BUS	BUSINESS						BUS													1	051	051	05	1	3.4	4	1	4	0.66115702479339	4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	0								4	Dungog, New South Wales, Australia	AS	AS02	5096	-32.4003	151.758	-1570971	20241029231500	https://www.dungogchronicle.com.au/story/8804928/businesses-welcome-newcastle-east-end-development-approval/?cs=305
1207023922	20241029	202410	2024	2024.8192	BUS	BUSINESS						BUS													1	051	051	05	1	3.4	4	1	4	0.660066006600649	4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	0								4	Manning River, New South Wales, Australia	AS	AS02	5096	-31.8667	152.633	-1585641	20241029231500	https://www.manningrivertimes.com.au/story/8804928/businesses-welcome-newcastle-east-end-development-approval/?cs=305
1207023923	20241029	202410	2024	2024.8192	BUS	BUSINESS						BUS													1	051	051	05	1	3.4	6	1	6	2.00573065902579	1	Nepal	NP	NP		28	84	NP	0								1	Nepal	NP	NP		28	84	NP	20241029231500	https://www.lowellsun.com/2024/10/29/teamai-boba-welcomed-to-dracut/
1207023924	20241029	202410	2024	2024.8192	BUS	BUSINESS						BUS													1	051	051	05	1	3.4	4	1	4	2.00573065902579	1	United States	US	US		39.828175	-98.5795	US	0								1	Nepal	NP	NP		28	84	NP	20241029231500	https://www.lowellsun.com/2024/10/29/teamai-boba-welcomed-to-dracut/
1207023925	20241029	202410	2024	2024.8192	BUS	COMPANIES						BUS													0	061	061	06	2	6.4	10	1	10	-3.77532228360957	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20241029231500	https://www.bignewsnetwork.com/news/274738057/how-ai-could-influence-us-voters
1207023926	20241029	202410	2024	2024.8192	BUS	BANK						BUS													0	073	073	07	2	7.4	5	1	5	2.39938080495356	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20241029231500	https://www.thewhig.com:443/news/local-news/100000-donation-to-the-grind-honours-memory-of-beverley-brown-fuels-critical-community-programs
1207023927	20241029	202410	2024	2024.8192	BUS	COMPANY						BUS													1	115	115	11	3	-2.0	1	1	1	-9.83606557377048	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20241029231500	https://www.jdsupra.com/legalnews/federal-court-sets-high-bar-for-3978496/
1207023928	20241029	202410	2024	2024.8192	BUS	COMPANY						BUS													1	1721	172	17	4	-5.0	10	1	10	-8.13953488372093	0								0								0								20241029231500	https://newsbusters.org/blogs/free-speech/alexander-hall/2018/11/26/twitter-moves-ban-those-who-misgender-trans-people
1207023929	20241029	202410	2024	2024.8192	BUS	INVESTOR						BUS			AUS	AUSTRALIA	AUS								0	020	020	02	1	3.0	2	1	2	-0.80971659919028	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	4	Toowoomba, Queensland, Australia	AS	AS04	154695	-27.5606	151.954	-1605321	20241029231500	https://www.realestate.com.au/news/40bn-buying-boom-brisbanes-homes-now-200k-dearer-than-melbournes/
