1256322780	20250731	202507	2025	2025.5781	COD	THE DRC	COD																		1	130	130	13	3	-4.4	6	1	6	-4.40881763527055	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	0								4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20250807220000	https://www.cidrap.umn.edu/mpox/mixed-mpox-picture-africa-shows-successes-challenges-newly-affected-countries
1256322781	20250731	202507	2025	2025.5781	COD	THE DRC	COD								SLE	SIERRA LEONE	SLE								1	130	130	13	3	-4.4	4	1	4	-4.40881763527055	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20250807220000	https://www.cidrap.umn.edu/mpox/mixed-mpox-picture-africa-shows-successes-challenges-newly-affected-countries
1256322782	20250731	202507	2025	2025.5781	USA	UNITED STATES	USA								ARE	UNITED ARAB EMIRATES	ARE								1	040	040	04	1	1.0	1	1	1	-1.53714773697694	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250807220000	https://www.wdrb.com/news/national/trump-says-he-would-meet-with-putin-even-if-the-russian-leader-wont-meet-with/article_48ecd760-205f-5096-b697-8dbfd8c604b6.html
1256322783	20250731	202507	2025	2025.5781	USA	UNITED STATES	USA								ARE	UNITED ARAB EMIRATES	ARE								1	040	040	04	1	1.0	1	1	1	-1.53714773697694	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	United Arab Emirates	AE	AE		24	54	AE	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250807220000	https://www.wdrb.com/news/national/trump-says-he-would-meet-with-putin-even-if-the-russian-leader-wont-meet-with/article_48ecd760-205f-5096-b697-8dbfd8c604b6.html
1256322784	20250807	202508	2025	2025.5945											ARE	DUBAI	ARE								0	042	042	04	1	1.9	10	1	10	-1.42753885074087	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250807220000	https://www.globenewswire.com/news-release/2025/08/07/3129842/0/en/VAALCO-Energy-Inc-Announces-Second-Quarter-2025-Results.html
1256322785	20250807	202508	2025	2025.5945											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	4	1	4	-0.50697084917618	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250807220000	https://www.abc.net.au/news/2025-08-08/nsw-sydney-women-history-walking-tour/105448326
1256322786	20250807	202508	2025	2025.5945											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	3	1	3	0.49813200498132	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250807220000	https://www.abc.net.au/news/2025-08-08/bark-painting-sends-first-nations-youth-message-garma-canberra/105624366
1256322787	20250807	202508	2025	2025.5945											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	8	1	8	-2.69749518304431	0								4	Lake Macquarie, New South Wales, Australia	AS	AS02	5096	-33.0652	151.601	-1585125	4	Lake Macquarie, New South Wales, Australia	AS	AS02	5096	-33.0652	151.601	-1585125	20250807220000	https://www.gloucesteradvocate.com.au/story/9035981/missing-person-search-for-andrew-dumbrell-from-windale-nsw/
1256322788	20250807	202508	2025	2025.5945											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	-2.69749518304431	0								4	Port Stephens, New South Wales, Australia	AS	AS02	5096	-32.7	152.083	-1602141	4	Port Stephens, New South Wales, Australia	AS	AS02	5096	-32.7	152.083	-1602141	20250807220000	https://www.gloucesteradvocate.com.au/story/9035981/missing-person-search-for-andrew-dumbrell-from-windale-nsw/
1256322789	20250807	202508	2025	2025.5945											AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	4	1	4	-2.34260614934114	0								4	Bowral, New South Wales, Australia	AS	AS02	5111	-34.4775	150.42	-1561181	4	Bowral, New South Wales, Australia	AS	AS02	5111	-34.4775	150.42	-1561181	20250807220000	https://www.abc.net.au/news/2025-08-08/dear-john-pow-letters-80th-anniversary-world-war-2/105625864
1256322790	20250807	202508	2025	2025.5945											AUS	CANBERRA	AUS								0	046	046	04	1	7.0	10	1	10	-0.27347310847766	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250807220000	https://www.braidwoodtimes.com.au/story/9033899/controversy-surrounds-canberras-manuka-hotel-development/
1256322791	20250807	202508	2025	2025.5945											BUS	COMPANIES						BUS			0	031	031	03	1	5.2	5	1	5	2.30880230880231	0								3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250807220000	https://theweek.com/science/us-nuclear-reactors-moon
1256322792	20250807	202508	2025	2025.5945											BUS	COMPANIES						BUS			1	037	037	03	1	5.0	3	1	3	-3.36538461538462	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250807220000	https://www.thewrap.com/gina-carano-disney-lucasfilm-lawsuit-settlement/
1256322793	20250807	202508	2025	2025.5945											BUS	COMPANY						BUS			0	042	042	04	1	1.9	1	1	1	-0.5379236148467	0								4	Guayabales, Cundinamarca, Colombia	CO	CO33	13948	5.58328	-74.4778	6157349	4	Guayabales, Cundinamarca, Colombia	CO	CO33	13948	5.58328	-74.4778	6157349	20250807220000	https://www.prnewswire.com/news-releases/collective-mining-categorically-rejects-the-erroneous-allegations-made-against-the-company-302524828.html
1256322794	20250807	202508	2025	2025.5945											BUS	CORPORATION						BUS			1	1031	103	10	3	-5.0	10	1	10	-0.54090601757945	0								0								0								20250807220000	https://www.accountingtoday.com/news/trump-tax-law-boosts-qsbs-tax-break
1256322795	20250807	202508	2025	2025.5945											CAN	SASKATCHEWAN	CAN								1	042	042	04	1	1.9	10	1	10	-1.33495145631068	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250807220000	https://www.manilatimes.net/2025/08/08/tmt-newswire/globenewswire/glacier-reports-second-quarter-2025-results/2164460
1256322796	20250807	202508	2025	2025.5945											CAN	CANADA	CAN								0	042	042	04	1	1.9	1	1	1	2.40295748613678	0								4	Powell River, British Columbia, Canada	CA	CA02	190729	49.8833	-124.55	-571674	4	Powell River, British Columbia, Canada	CA	CA02	190729	49.8833	-124.55	-571674	20250807220000	https://www.prpeak.com/sponsored/master-craftsman-draws-on-25-years-of-expertise-11045603
1256322797	20250807	202508	2025	2025.5945											CAN	CANADA	CAN								0	042	042	04	1	1.9	1	1	1	2.40295748613678	0								4	Powell River, British Columbia, Canada	CA	CA02	190729	49.8833	-124.55	-571674	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250807220000	https://www.prpeak.com/sponsored/master-craftsman-draws-on-25-years-of-expertise-11045603
1256322798	20250807	202508	2025	2025.5945											CAN	CANADA	CAN								1	061	061	06	2	6.4	5	1	5	-1.36518771331058	0								4	Great Lakes, Canada (general), Canada	CA	CA00	29913	45	-85	-565579	4	Great Lakes, Canada (general), Canada	CA	CA00	29913	45	-85	-565579	20250807220000	https://www.waer.org/news/2025-08-07/tariffs-cause-drop-in-cargo-volume-and-revenue-at-port-of-oswego
1256322799	20250807	202508	2025	2025.5945											CANJUD	CANADA	CAN					JUD			0	084	084	08	2	7.0	2	1	2	-0.75187969924812	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20250807220000	https://www.brandonsun.com/national/2025/08/07/chief-of-first-nation-in-southern-alberta-facing-sexual-assault-charges
1256322800	20250807	202508	2025	2025.5945											CANJUD	CANADA	CAN					JUD			0	084	084	08	2	7.0	2	1	2	-4.21052631578948	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250807220000	https://www.fitzhugh.ca/alberta-news/chief-of-first-nation-in-southern-alberta-facing-sexual-assault-charges-11048298
1256322801	20250807	202508	2025	2025.5945											CHRPRO210	LUTHERAN				CHR	PRO				0	031	031	03	1	5.2	10	1	10	-0.54719562243502	0								0								0								20250807220000	https://beatricedailysun.com/news/local/government-politics/article_607247b6-3843-46a6-9960-a1fd2b7ac864.html
1256322802	20250807	202508	2025	2025.5945											CHRPRO210	LUTHERAN				CHR	PRO				0	040	040	04	1	1.0	5	1	5	-0.54719562243502	0								0								0								20250807220000	https://beatricedailysun.com/news/local/government-politics/article_607247b6-3843-46a6-9960-a1fd2b7ac864.html
1256322803	20250807	202508	2025	2025.5945											COD	KINSHASA	COD								1	190	190	19	4	-10.0	2	1	2	-4.40881763527055	0								4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	4	Kinshasa, Kinshasa, Democratic Republic Of The Congo	CG	CG06	18585	-4.32972	15.315	-2049111	20250807220000	https://www.cidrap.umn.edu/mpox/mixed-mpox-picture-africa-shows-successes-challenges-newly-affected-countries
1256322804	20250807	202508	2025	2025.5945											COP	POLICE						COP			1	080	080	08	2	5.0	10	1	10	-6.37450199203187	0								4	Orangeville, Ontario, Canada	CA	CA08	12688	43.9167	-80.0833	-570707	4	Orangeville, Ontario, Canada	CA	CA08	12688	43.9167	-80.0833	-570707	20250807220000	https://caledoncitizen.com/shots-fired-at-caledon-home/
1256322805	20250807	202508	2025	2025.5945											COP	POLICE						COP			1	080	080	08	2	5.0	10	1	10	-10.1382488479262	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250807220000	https://www.wbls.com/news/busta-rhymes-is-being-sued-by-his-ex-assistant-for-7-million/
1256322806	20250807	202508	2025	2025.5945											COP	TROOPER						COP			1	190	190	19	4	-10.0	6	1	6	-4.82954545454545	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250807220000	https://www.cbsnews.com/philadelphia/news/state-troopers-shot-susquehanna-county-thompson-pa/
1256322807	20250807	202508	2025	2025.5945											CRM	ARMS DEALER						CRM			0	051	051	05	1	3.4	8	1	8	-8.73689465801303	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20250807220000	http://www.pambazuka.org/NATO-76th-Summit
1256322808	20250807	202508	2025	2025.5945											CRM	ARMS DEALER						CRM			0	051	051	05	1	3.4	2	1	2	-8.73689465801303	0								1	United Kingdom	UK	UK		54	-4	UK	1	Russia	RS	RS		60	100	RS	20250807220000	http://www.pambazuka.org/NATO-76th-Summit
1256322809	20250807	202508	2025	2025.5945											CRM	KIDNAPPER						CRM			1	112	112	11	3	-2.0	5	1	5	-7.85498489425982	0								4	Fulani, Zamfara, Nigeria	NI	NI57	191424	12.2658	6.63738	-2029580	4	Fulani, Zamfara, Nigeria	NI	NI57	191424	12.2658	6.63738	-2029580	20250807220000	https://saharareporters.com/2025/08/07/breaking-sowore-detained-overcrowded-cell-over-30-sick-suspected-kidnappers-fraudsters
1256322810	20250807	202508	2025	2025.5945											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	5	1	5	4.65116279069768	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250807220000	https://www.manilatimes.net/2025/08/08/tmt-newswire/globenewswire/american-primary-aluminum-association-applauds-president-trumps-leadership-and-century-aluminum-ramping-up-domestic-aluminum-production-by-10/2164467
1256322811	20250807	202508	2025	2025.5945											CVL	CITIZEN						CVL			0	043	043	04	1	2.8	3	1	3	-8.96767466110532	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250807220000	https://www.foxnews.com/politics/trump-gop-fight-antisemitic-violence-amid-latest-fbi-probe-sharp-contrast-bidens-silence
1256322812	20250807	202508	2025	2025.5945											CVLEDU	COMMUNITY						CVL	EDU		1	043	043	04	1	2.8	5	1	5	5.2	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250807220000	https://wibqam.com/2025/08/07/illinois-celebrates-60-years-of-community-colleges/
1256322813	20250807	202508	2025	2025.5945											DEU	GERMANY	DEU								1	037	037	03	1	5.0	2	1	2	-3.36538461538462	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250807220000	https://www.thewrap.com/gina-carano-disney-lucasfilm-lawsuit-settlement/
1256322814	20250807	202508	2025	2025.5945											EDU	SCHOOL						EDU			1	0353	035	03	1	7.0	10	1	10	2.06286836935167	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250807220000	https://www.chalkbeat.org/philadelphia/2025/08/07/free-school-supplies-and-medical-care-in-philly-backpacks-giveaways-2025/
1256322815	20250807	202508	2025	2025.5945											ELI	RETIRED						ELI			1	042	042	04	1	1.9	10	1	10	1.74672489082969	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250807220000	https://www.41nbc.com/piedmont-macon-cancer-survivor-art-classes/
1256322816	20250807	202508	2025	2025.5945											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	10	1	10	1.66389351081531	0								4	Applecross, Highland, United Kingdom	UK	UKV3	40178	57.4167	-5.81667	-2588352	4	Applecross, Highland, United Kingdom	UK	UKV3	40178	57.4167	-5.81667	-2588352	20250807220000	https://www.express.co.uk/news/uk/2092628/fury-locals-living-uks-beautiful-road-trip
1256322817	20250807	202508	2025	2025.5945											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	1	1	1	-0.47430830039526	0								4	Scottish Highlands, Highland, United Kingdom	UK	UKV3	40172	57.5	-4.5	-2598681	4	Scottish Highlands, Highland, United Kingdom	UK	UKV3	40172	57.5	-4.5	-2598681	20250807220000	https://collider.com/outlander-recap-before-blood-of-my-blood/
1256322818	20250807	202508	2025	2025.5945											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	1.3136288998358	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20250807220000	https://www.lawyersweekly.com.au/biglaw/42741-hfw-adds-shipping-litigation-and-international-arbitration-partner
1256322819	20250807	202508	2025	2025.5945											GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	2	1	2	1.3136288998358	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20250807220000	https://www.lawyersweekly.com.au/biglaw/42741-hfw-adds-shipping-litigation-and-international-arbitration-partner
1256322820	20250807	202508	2025	2025.5945											GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	1	1	1	2.54596888260254	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250807220000	https://www.hellomagazine.com/healthandbeauty/mother-and-baby/848581/chris-hemsworth-twin-sons-divide-fans-barefoot-family-photo/
1256322821	20250807	202508	2025	2025.5945											GOV	CITY MANAGER						GOV			0	020	020	02	1	3.0	5	1	5	-2.10176991150442	0								3	Lubbock, Texas, United States	US	USTX	TX303	33.5779	-101.855	1374760	3	Lubbock, Texas, United States	US	USTX	TX303	33.5779	-101.855	1374760	20250807220000	https://www.fox34.com/2025/08/07/lubbock-city-manager-explains-appraisal-recalculation-during-budget-work/
1256322822	20250807	202508	2025	2025.5945											GOV	PRESIDENT						GOV			1	050	050	05	1	3.5	3	1	3	4.52830188679245	0								3	Blumhouse, New York, United States	US	USNY	NY033	44.4344	-74.2569	2562242	3	Blumhouse, New York, United States	US	USNY	NY033	44.4344	-74.2569	2562242	20250807220000	https://www.shootonline.com/spw/the-property-masters-guild-announces-nominees-for-2nd-annual-macguffin-awards/
1256322823	20250807	202508	2025	2025.5945											GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	3	1	3	4.95049504950495	0								3	Wausau, Wisconsin, United States	US	USWI	WI073	44.9591	-89.6301	1576325	3	Wausau, Wisconsin, United States	US	USWI	WI073	44.9591	-89.6301	1576325	20250807220000	https://www.antigojournal.com/news/local/new-digital-marketing-and-field-service-technician-programs-open-at-nicolet-college/article_b12b9139-1ee5-4ad0-857d-d13fb97de954.html
1256322824	20250807	202508	2025	2025.5945											GOV	GOVERNMENT						GOV			0	192	192	19	4	-9.5	10	1	10	1.57958687727825	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250807220000	https://independenttribune.com/news/local/column/article_a9921944-6a1c-4ce5-bc72-0c574388764c.html
1256322825	20250807	202508	2025	2025.5945											GRCCOP	GREECE	GRC					COP			1	043	043	04	1	2.8	2	1	2	-3.2258064516129	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20250807220000	https://myfox28columbus.com/news/local/woman-shot-athens-near-ohio-university-shooting-west-union-street
1256322826	20250807	202508	2025	2025.5945											ISR	ISRAEL	ISR								0	040	040	04	1	1.0	1	1	1	-2.8747433264887	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250807220000	https://www.zerohedge.com/geopolitical/trump-tells-mideast-countries-join-abraham-accords-now-irans-nuclear-arsenal-totally
1256322827	20250807	202508	2025	2025.5945											ITA	PIEDMONT	ITA								1	042	042	04	1	1.9	4	1	4	1.74672489082969	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250807220000	https://www.41nbc.com/piedmont-macon-cancer-survivor-art-classes/
1256322828	20250807	202508	2025	2025.5945											JUD	LAWYER						JUD			0	084	084	08	2	7.0	6	1	6	-0.75187969924812	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20250807220000	https://www.brandonsun.com/national/2025/08/07/chief-of-first-nation-in-southern-alberta-facing-sexual-assault-charges
1256322829	20250807	202508	2025	2025.5945											JUD	LAWYER						JUD			0	084	084	08	2	7.0	6	1	6	-4.21052631578948	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250807220000	https://www.fitzhugh.ca/alberta-news/chief-of-first-nation-in-southern-alberta-facing-sexual-assault-charges-11048298
1256322830	20250807	202508	2025	2025.5945											LAB	EMPLOYEE						LAB			1	036	036	03	1	4.0	2	1	2	1.82481751824818	0								3	Georgia Department Of Labor, Georgia, United States	US	USGA		33.9676	-84.0702	333687	3	Georgia Department Of Labor, Georgia, United States	US	USGA		33.9676	-84.0702	333687	20250807220000	https://www.41nbc.com/education-workforce-development-georgia/
1256322831	20250807	202508	2025	2025.5945											MED	WEBSITE						MED			1	061	061	06	2	6.4	10	1	10	-4.51422963689892	0								4	Caledon, Ontario, Canada	CA	CA08	12688	43.8667	-80	-561984	4	Caledon, Ontario, Canada	CA	CA08	12688	43.8667	-80	-561984	20250807220000	https://caledoncitizen.com/where-theres-ill-will-theres-a-way/
1256322832	20250807	202508	2025	2025.5945											MED	PUBLISHER						MED			1	061	061	06	2	6.4	10	1	10	2.39912758996728	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250807220000	https://www.ibtimes.com/mark-gottlieb-role-literary-agent-brand-builder-corporate-world-3780470
1256322833	20250807	202508	2025	2025.5945											MEX	MEXICO	MEX								0	042	042	04	1	1.9	4	1	4	0	0								4	Cuernavaca, Morelos, Mexico	MX	MX17	20447	18.9167	-99.25	-1660131	4	Cuernavaca, Morelos, Mexico	MX	MX17	20447	18.9167	-99.25	-1660131	20250807220000	https://www.wellandtribune.ca/news/niagara-region/i-ve-never-planned-to-go-niagara-girl-guides-unaffected-by-national-organizations-u-s/article_97400712-f08d-5b57-a8cb-9961ab639211.html
1256322834	20250807	202508	2025	2025.5945											MEX	MEXICO	MEX								0	042	042	04	1	1.9	1	1	1	0	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250807220000	https://www.wellandtribune.ca/news/niagara-region/i-ve-never-planned-to-go-niagara-girl-guides-unaffected-by-national-organizations-u-s/article_97400712-f08d-5b57-a8cb-9961ab639211.html
1256322835	20250807	202508	2025	2025.5945											MIL	MILITARY						MIL			0	051	051	05	1	3.4	8	1	8	2.38663484486873	0								3	Eielson Air Force Base, Alaska, United States	US	USAK		64.6531	-147.055	1417703	3	Eielson Air Force Base, Alaska, United States	US	USAK		64.6531	-147.055	1417703	20250807220000	https://cowboystatedaily.com/2025/08/07/air-force-to-use-wyoming-made-portable-nuclear-reactors-to-power-bases/
1256322836	20250807	202508	2025	2025.5945											NGA	ABUJA	NGA								0	042	042	04	1	1.9	1	1	1	-7.85498489425982	0								4	Fulani, Zamfara, Nigeria	NI	NI57	191424	12.2658	6.63738	-2029580	4	Fulani, Zamfara, Nigeria	NI	NI57	191424	12.2658	6.63738	-2029580	20250807220000	https://saharareporters.com/2025/08/07/breaking-sowore-detained-overcrowded-cell-over-30-sick-suspected-kidnappers-fraudsters
1256322837	20250807	202508	2025	2025.5945											NLD	ARNHEM	NLD								1	042	042	04	1	1.9	10	1	10	0.49813200498132	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250807220000	https://www.abc.net.au/news/2025-08-08/bark-painting-sends-first-nations-youth-message-garma-canberra/105624366
