1256691526	20250810	202508	2025	2025.6027											CVL	POPULATION						CVL			0	036	036	03	1	4.0	16	1	16	-4.1049798115747	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20250810020000	https://concordmonitor.com/neonazi-demonstration-extremism-on-the-rise-new-hampshire-news-concord-monitor-62970374
1256691527	20250810	202508	2025	2025.6027											CVL	SCIENTIST						CVL			0	040	040	04	1	1.0	7	1	7	-6.26678603401969	0								3	Bellevue Hospital Center, New York, United States	US	USNY		40.7393	-73.9751	973369	3	Bellevue Hospital Center, New York, United States	US	USNY		40.7393	-73.9751	973369	20250810020000	https://www.staradvertiser.com/2025/08/09/breaking-news/after-years-of-anger-directed-at-cdc-shooting-manifests-worst-fears/
1256691528	20250810	202508	2025	2025.6027											CVL	SCIENTIST						CVL			0	040	040	04	1	1.0	3	1	3	-6.26678603401969	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20250810020000	https://www.staradvertiser.com/2025/08/09/breaking-news/after-years-of-anger-directed-at-cdc-shooting-manifests-worst-fears/
1256691529	20250810	202508	2025	2025.6027											CVL	TOURIST						CVL			1	080	080	08	2	5.0	10	1	10	-1.13636363636364	0								4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	20250810020000	https://www.yahoo.com/news/articles/officials-draw-clear-red-line-003000758.html
1256691530	20250810	202508	2025	2025.6027											CVL	POPULATION						CVL			0	130	130	13	3	-4.4	4	1	4	-4.1049798115747	0								3	Springfield, Maine, United States	US	USME	ME019	45.3962	-68.1356	576121	3	Springfield, Maine, United States	US	USME	ME019	45.3962	-68.1356	576121	20250810020000	https://concordmonitor.com/neonazi-demonstration-extremism-on-the-rise-new-hampshire-news-concord-monitor-62970374
1256691531	20250810	202508	2025	2025.6027											CVL	POPULATION						CVL			0	130	130	13	3	-4.4	4	1	4	-4.1049798115747	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20250810020000	https://concordmonitor.com/neonazi-demonstration-extremism-on-the-rise-new-hampshire-news-concord-monitor-62970374
1256691532	20250810	202508	2025	2025.6027											CVL	POPULATION						CVL			0	130	130	13	3	-4.4	12	1	12	-4.1049798115747	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20250810020000	https://concordmonitor.com/neonazi-demonstration-extremism-on-the-rise-new-hampshire-news-concord-monitor-62970374
1256691533	20250810	202508	2025	2025.6027											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	-7.10702341137124	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20250810020000	https://townhall.com/tipsheet/scott-mcclallen/2025/08/09/feeding-our-future-scheme-leader-sentenced-to-28-years-in-prison-n2661621
1256691534	20250810	202508	2025	2025.6027											ESP	SPAIN	ESP								1	043	043	04	1	2.8	2	1	2	-1.13636363636364	0								4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	20250810020000	https://www.yahoo.com/news/articles/officials-draw-clear-red-line-003000758.html
1256691535	20250810	202508	2025	2025.6027											FIN	HELSINKI	FIN								0	040	040	04	1	1.0	2	1	2	-0.95658572479764	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250810020000	https://www.nbcwashington.com/news/national-international/trump-meeting-putin-high-stakes-ukraine-war-legacy/3973052/
1256691536	20250810	202508	2025	2025.6027											GBR	UNITED KINGDOM	GBR								1	061	061	06	2	6.4	10	1	10	3.63636363636364	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20250810020000	https://www.geo.tv/latest/618098-reason-meghan-markle-doesnt-sell-as-ever-goods-in-uk
1256691537	20250810	202508	2025	2025.6027											GOV	FIRE CHIEF						GOV			1	040	040	04	1	1.0	10	1	10	-2.63157894736842	0								4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250810020000	https://www.wmur.com/article/salisbury-brush-fire-gerrish-road-firefighters-nh/65644638
1256691538	20250810	202508	2025	2025.6027											GOV	MINIST						GOV			1	043	043	04	1	2.8	2	1	2	1.40625	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20250810020000	https://news.webindia123.com/news/Articles/India/20250810/4348063.html
