1191312880	20240807004500	20250807233000	1	stourbridgenews.co.uk	https://www.stourbridgenews.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	-1	3042	2937	1	60	3335	-2.03735144312394		
1191312880	20240807004500	20250807233000	1	rutland-times.co.uk	https://www.rutland-times.co.uk/national/charity-rowing-crew-mistaken-for-channel-migrants-by-norfolk-mp-152392/	9	-1	2618	2513	1	60	2906	-1.93050193050193		
1191312880	20240807004500	20250807233000	1	somersetcountygazette.co.uk	https://www.somersetcountygazette.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	-1	3042	2937	1	60	3335	-2.03735144312394		
1191312880	20240807004500	20250807233000	1	gazetteseries.co.uk	https://www.gazetteseries.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	-1	3042	2937	1	60	3335	-2.03735144312394		
1191312880	20240807004500	20250807233000	1	kidderminstershuttle.co.uk	https://www.kidderminstershuttle.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	-1	3042	2937	1	60	3335	-2.03735144312394		
1191312880	20240807004500	20250807233000	1	gazetteandherald.co.uk	https://www.gazetteandherald.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	-1	3042	2937	1	60	3335	-2.03735144312394		
1191312880	20240807004500	20250807233000	1	oxfordmail.co.uk	https://www.oxfordmail.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	-1	3042	2937	1	60	3335	-2.03735144312394		
1191312880	20240807004500	20250807233000	1	falmouthpacket.co.uk	https://www.falmouthpacket.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	-1	3042	2937	1	60	3335	-2.03735144312394		
1256290685	20250807180000	20250807233000	1	cochranetimespost.ca	https://www.cochranetimespost.ca:443/news/helping-city-drives-new-chief	9	3169	3208	3176	0	40	3997	0.8		
1256290686	20250807180000	20250807233000	1	cochranetimespost.ca	https://www.cochranetimespost.ca:443/news/helping-city-drives-new-chief	9	3208	3169	3176	0	40	3997	0.8		
1191386554	20240807104500	20250807233000	1	washingtonexaminer.com	https://www.washingtonexaminer.com/news/white-house/3493755/trump-honors-purple-heart-recipients-white-house-ceremony/	9	2077	2013	2053	0	10	2337	2.87206266318538		
1256334098	20250807233000	20250807233000	1	washingtonexaminer.com	https://www.washingtonexaminer.com/news/white-house/3493755/trump-honors-purple-heart-recipients-white-house-ceremony/	9	2093	2029	2069	0	10	2337	2.87206266318538		
1256312069	20250807203000	20250807233000	1	theguardian.com	https://www.theguardian.com/us-news/2025/aug/07/trump-executive-order-cryptocurrency	17	3833	-1	3843	1	100	4968	-1.04712041884817		
1256312070	20250807203000	20250807233000	1	theguardian.com	https://www.theguardian.com/us-news/2025/aug/07/trump-executive-order-cryptocurrency	17	3833	-1	3878	1	100	4968	-1.04712041884817		
1256332257	20250807231500	20250807233000	1	falmouthpacket.co.uk	https://www.falmouthpacket.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3044	3000	2937	0	20	3335	-2.03735144312394		
1256332257	20250807231500	20250807233000	1	oxfordmail.co.uk	https://www.oxfordmail.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3044	3000	2937	0	20	3335	-2.03735144312394		
1256332257	20250807231500	20250807233000	1	kidderminstershuttle.co.uk	https://www.kidderminstershuttle.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3044	3000	2937	0	20	3335	-2.03735144312394		
1256332257	20250807231500	20250807233000	1	gazetteandherald.co.uk	https://www.gazetteandherald.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3044	3000	2937	0	20	3335	-2.03735144312394		
1256332257	20250807231500	20250807233000	1	rutland-times.co.uk	https://www.rutland-times.co.uk/national/charity-rowing-crew-mistaken-for-channel-migrants-by-norfolk-mp-152392/	9	2620	2576	2513	0	20	2906	-1.93050193050193		
1256332257	20250807231500	20250807233000	1	gazetteseries.co.uk	https://www.gazetteseries.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3044	3000	2937	0	20	3335	-2.03735144312394		
1256332257	20250807231500	20250807233000	1	somersetcountygazette.co.uk	https://www.somersetcountygazette.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3044	3000	2937	0	20	3335	-2.03735144312394		
1256332257	20250807231500	20250807233000	1	stourbridgenews.co.uk	https://www.stourbridgenews.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3044	3000	2937	0	20	3335	-2.03735144312394		
1256332258	20250807231500	20250807233000	1	gazetteandherald.co.uk	https://www.gazetteandherald.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3060	3016	2937	0	20	3335	-2.03735144312394		
1256332258	20250807231500	20250807233000	1	kidderminstershuttle.co.uk	https://www.kidderminstershuttle.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3060	3016	2937	0	20	3335	-2.03735144312394		
1256332258	20250807231500	20250807233000	1	oxfordmail.co.uk	https://www.oxfordmail.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3060	3016	2937	0	20	3335	-2.03735144312394		
1256332258	20250807231500	20250807233000	1	stourbridgenews.co.uk	https://www.stourbridgenews.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3060	3016	2937	0	20	3335	-2.03735144312394		
1256332258	20250807231500	20250807233000	1	gazetteseries.co.uk	https://www.gazetteseries.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3060	3016	2937	0	20	3335	-2.03735144312394		
1256332258	20250807231500	20250807233000	1	somersetcountygazette.co.uk	https://www.somersetcountygazette.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3060	3016	2937	0	20	3335	-2.03735144312394		
1256332258	20250807231500	20250807233000	1	rutland-times.co.uk	https://www.rutland-times.co.uk/national/charity-rowing-crew-mistaken-for-channel-migrants-by-norfolk-mp-152392/	9	2636	2592	2513	0	20	2906	-1.93050193050193		
1256332258	20250807231500	20250807233000	1	falmouthpacket.co.uk	https://www.falmouthpacket.co.uk/news/national/25374310.charity-rowing-crew-mistaken-channel-migrants-norfolk-mp/	11	3060	3016	2937	0	20	3335	-2.03735144312394		
1191387067	20240807104500	20250807233000	1	washingtonexaminer.com	https://www.washingtonexaminer.com/news/white-house/3493755/trump-honors-purple-heart-recipients-white-house-ceremony/	9	2013	2077	2053	0	10	2337	2.87206266318538		
1256334099	20250807233000	20250807233000	1	washingtonexaminer.com	https://www.washingtonexaminer.com/news/white-house/3493755/trump-honors-purple-heart-recipients-white-house-ceremony/	9	2029	2093	2069	0	10	2337	2.87206266318538		
1191310673	20240807003000	20250807233000	1	washingtonexaminer.com	https://www.washingtonexaminer.com/news/white-house/3493755/trump-honors-purple-heart-recipients-white-house-ceremony/	9	2013	2077	2027	0	10	2337	2.87206266318538		
1256334100	20250807233000	20250807233000	1	washingtonexaminer.com	https://www.washingtonexaminer.com/news/white-house/3493755/trump-honors-purple-heart-recipients-white-house-ceremony/	9	2029	2093	2043	0	10	2337	2.87206266318538		
1256328631	20250807224500	20250807233000	1	ladysmithchronicle.com	https://www.ladysmithchronicle.com/news/bottle-toss-prompts-kelowna-pub-to-pressure-province-on-crime-prevention-8178902	17	3603	-1	3631	0	40	6437	-2.52572497661366		
1256328631	20250807224500	20250807233000	1	kimberleybulletin.com	https://www.kimberleybulletin.com/news/bottle-toss-prompts-kelowna-pub-to-pressure-province-on-crime-prevention-8178902	17	3603	-1	3631	0	40	6437	-2.52572497661366		
1256328631	20250807224500	20250807233000	1	hopestandard.com	https://www.hopestandard.com/news/bottle-toss-prompts-kelowna-pub-to-pressure-province-on-crime-prevention-8178902	17	3603	-1	3631	0	40	6437	-2.52572497661366		
1256328631	20250807224500	20250807233000	1	cranbrooktownsman.com	https://www.cranbrooktownsman.com/news/bottle-toss-prompts-kelowna-pub-to-pressure-province-on-crime-prevention-8178902	17	3603	-1	3631	0	40	6437	-2.52572497661366		
1250851111	20250708121500	20250807233000	1	baltimoresun.com	https://www.baltimoresun.com/2025/08/07/sci-interstellar-comet/	3	385	-1	457	1	100	990	-1.0989010989011		
1256334101	20250807233000	20250807233000	1	idahostatejournal.com	https://www.idahostatejournal.com/townnews/police/idaho-police-k-9-riddick-to-be-honored-during-national-event/article_3cefa999-42e5-5991-af74-62fa86062bca.html	2	76	-1	93	1	20	3555	-0.67567567567568		
1250768854	20250708014500	20250807233000	1	dailydemocrat.com	https://www.dailydemocrat.com/2025/08/07/ice-has-a-new-courthouse-tactic-get-immigrants-cases-tossed-then-arrest-them-outside/	5	989	-1	1109	1	100	7946	-6.25482625482626		
1250768854	20250708014500	20250807233000	1	lowellsun.com	https://www.lowellsun.com/2025/08/07/ice-has-a-new-courthouse-tactic-get-immigrants-cases-tossed-then-arrest-them-outside/	5	989	-1	1109	1	100	7946	-6.25482625482626		
1256151993	20250807014500	20250807233000	1	dailydemocrat.com	https://www.dailydemocrat.com/2025/08/07/ice-has-a-new-courthouse-tactic-get-immigrants-cases-tossed-then-arrest-them-outside/	5	989	1036	999	1	100	7946	-6.25482625482626		
1256151993	20250807014500	20250807233000	1	lowellsun.com	https://www.lowellsun.com/2025/08/07/ice-has-a-new-courthouse-tactic-get-immigrants-cases-tossed-then-arrest-them-outside/	5	989	1036	999	1	100	7946	-6.25482625482626		
1256151994	20250807014500	20250807233000	1	lowellsun.com	https://www.lowellsun.com/2025/08/07/ice-has-a-new-courthouse-tactic-get-immigrants-cases-tossed-then-arrest-them-outside/	5	989	1036	1060	1	100	7946	-6.25482625482626		
1256151994	20250807014500	20250807233000	1	dailydemocrat.com	https://www.dailydemocrat.com/2025/08/07/ice-has-a-new-courthouse-tactic-get-immigrants-cases-tossed-then-arrest-them-outside/	5	989	1036	1060	1	100	7946	-6.25482625482626		
1256334102	20250807233000	20250807233000	1	aol.co.uk	https://www.aol.co.uk/david-lammy-host-jd-vance-230139059.html	4	865	-1	997	1	60	2040	-1.63487738419618		
1256334103	20250807233000	20250807233000	1	leighjournal.co.uk	https://www.leighjournal.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/	8	1570	-1	1704	0	20	2839	-1.00806451612904		
1256334103	20250807233000	20250807233000	1	freepressseries.co.uk	https://www.freepressseries.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/	8	1570	-1	1704	0	20	2839	-1.00806451612904		
1256334103	20250807233000	20250807233000	1	cotswoldjournal.co.uk	https://www.cotswoldjournal.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/	8	1570	-1	1704	0	20	2839	-1.00806451612904		
1256334103	20250807233000	20250807233000	1	aol.co.uk	https://www.aol.co.uk/david-lammy-host-jd-vance-230139059.html	4	865	-1	999	0	20	2040	-1.63487738419618		
1256334103	20250807233000	20250807233000	1	asianimage.co.uk	https://www.asianimage.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/	8	1570	-1	1704	0	20	2839	-1.00806451612904		
1256334103	20250807233000	20250807233000	1	rutland-times.co.uk	https://www.rutland-times.co.uk/national/david-lammy-to-host-jd-vance-as-us-vice-president-arrives-for-uk-holiday-152393/	8	1574	-1	1708	0	20	2716	-1.23711340206186		
1256334103	20250807233000	20250807233000	1	wiltsglosstandard.co.uk	https://www.wiltsglosstandard.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/	8	1570	-1	1704	0	20	2839	-1.00806451612904		
1256334103	20250807233000	20250807233000	1	enfieldindependent.co.uk	https://www.enfieldindependent.co.uk/news/national/25374317.david-lammy-host-jd-vance-us-vice-president-arrives-uk-holiday/	8	1570	-1	1704	0	20	2839	-1.00806451612904		
